,Price,Address,Prop_type,Size,Bath,Bed
0, 600 €  /  Monthly  ," Braga -   Guimarães, Oliveira, São Paio e São Sebastião  ",Condo/Apartment,  34 m2 ,  1 ,  1 
1, 500 €  /  Monthly  ," Braga -   Guimarães, Oliveira, São Paio e São Sebastião  ",Store,  30 m2 ,  1 ,  -- 
2, 300 €  /  Monthly  ," Braga -   Guimarães, Caldelas  ",Store,  51 m2 ,  0 ,  -- 
3, 350 €  /  Monthly  ," Braga -   Guimarães, Costa  ",House,  35 m2 ,  1 ,  1 
4, 390 €  /  Monthly  ," Braga -   Vieira do Minho, Vieira do Minho  ",Store,  50 m2 ,  0 ,  -- 
5, 320 €  /  Monthly  ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Business Office,  37 m2 ,  0 ,  -- 
6, 1 350 €  /  Monthly  ," Braga -   Braga, Palmeira  ",House,  124 m2 ,  4 ,  3 
7, 500 €  /  Monthly  ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  65 m2 ,  1 ,  2 
8, 750 €  /  Monthly  ," Braga -   Amares, Lago  ",House,  288 m2 ,  2 ,  3 
9, 500 €  /  Monthly  ," Braga -   Fafe, Fafe  ",Store,  71 m2 ,  0 ,  -- 
10, 1 950 €  /  Monthly  ," Braga -   Guimarães, Costa  ",Condo/Apartment,  186 m2 ,  3 ,  3 
11, 400 €  /  Monthly  ," Braga -   Braga, Lomar e Arcos  ",Store,  200 m2 ,  1 ,  -- 
12, 590 €  /  Monthly  ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  25 m2 ,  1 ,  0 
13, 650 €  /  Monthly  ," Braga -   Braga, São Victor  ",Store,  120 m2 ,  1 ,  -- 
14, 1 800 €  /  Monthly  ," Braga -   Vila Verde, Lage  ",House,  287 m2 ,  0 ,  4 
15, 500 €  /  Monthly  ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  25 m2 ,  1 ,  0 
16, 600 €  /  Monthly  ," Braga -   Póvoa de Lanhoso, Rendufinho  ",Farm,  0 m2 ,  0 ,  -- 
17, 400 €  /  Monthly  ," Braga -   Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  ",Store,  60 m2 ,  1 ,  -- 
18, 825 €  /  Monthly  ," Braga -   Braga, São Victor  ",Condo/Apartment,  94 m2 ,  2 ,  2 
19, 950 €  /  Monthly  ," Braga -   Braga, Real, Dume e Semelhe  ",Condo/Apartment,  103 m2 ,  2 ,  3 
20, 750 €  /  Monthly  ," Braga -   Vila Verde, Vila Verde e Barbudo  ",Condo/Apartment,  110 m2 ,  0 ,  3 
21, 1 250 €  /  Monthly  ," Braga -   Barcelos, Gamil e Midões  ",House,  190 m2 ,  4 ,  4 
22, 650 €  /  Monthly  ," Braga -   Amares, Ferreiros, Prozelo e Besteiros  ",Condo/Apartment,  105 m2 ,  4 ,  2 
23, 200 €  /  Monthly  ," Braga -   Celorico de Basto, Britelo, Gémeos e Ourilhe  ",Business Office,  55 m2 ,  1 ,  -- 
24, 200 €  /  Monthly  ," Braga -   Celorico de Basto, Britelo, Gémeos e Ourilhe  ",Business Office,  55 m2 ,  1 ,  -- 
25, 350 €  /  Monthly  ," Braga -   Celorico de Basto, Britelo, Gémeos e Ourilhe  ",Business Office,  75 m2 ,  1 ,  -- 
26, 300 €  /  Monthly  ," Braga -   Celorico de Basto, Britelo, Gémeos e Ourilhe  ",Business Office,  75 m2 ,  1 ,  -- 
27, 600 €  /  Monthly  ," Braga -   Braga, São Victor  ",Store,  119 m2 ,  0 ,  -- 
28, 1 600 €  /  Monthly  ," Braga -   Braga, Ferreiros e Gondizalves  ",House,  243 m2 ,  4 ,  3 
29, 1 000 €  /  Monthly  ," Braga -   Amares, Fiscal  ",Warehouse,  318 m2 ,  0 ,  -- 
30, 150 €  /  Monthly  ," Braga -   Amares, Fiscal  ",Business Office,  318 m2 ,  0 ,  -- 
31, 900 €  /  Monthly  ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  125 m2 ,  2 ,  3 
32, 1 350 €  /  Monthly  ," Braga -   Braga, Celeirós, Aveleda e Vimieiro  ",Warehouse,  500 m2 ,  2 ,  0 
33, 500 €  /  Monthly  ," Braga -   Guimarães, Oliveira, São Paio e São Sebastião  ",Store,  88 m2 ,  -- ,  -- 
34, 1 700 €  /  Monthly  ," Braga -   Guimarães, Serzedo e Calvos  ",Industrial,  658 m2 ,  0 ,  -- 
35, 450 €  /  Monthly  ," Braga -   Vila Nova de Famalicão, Requião  ",Store,  108 m2 ,  0 ,  -- 
36, 700 €  /  Monthly  ," Braga -   Braga, Santa Lucrécia de Algeriz e Navarra  ",House,  140 m2 ,  1 ,  1 
37, 3 000 €  /  Monthly  ," Braga -   Vila Nova de Famalicão, Ribeirão  ",Warehouse,  950 m2 ,  0 ,  -- 
38, 1 500 €  /  Monthly  ," Braga -   Vila Nova de Famalicão, Esmeriz e Cabeçudos  ",Store,  77 m2 ,  0 ,  -- 
39, 750 €  /  Monthly  ," Braga -   Vila Verde, Vila Verde e Barbudo  ",Condo/Apartment,  101 m2 ,  2 ,  3 
40, 600 €  /  Monthly  ," Braga -   Guimarães, Oliveira, São Paio e São Sebastião  ",Warehouse,  161 m2 ,  0 ,  -- 
41, 1 700 €  /  Monthly  ," Braga -   Braga, São Vicente  ",Condo/Apartment,  186 m2 ,  3 ,  4 
42, 500 €  /  Monthly  ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Store,  57 m2 ,  0 ,  1 
43, 850 €  /  Monthly  ," Braga -   Vila Verde, Ribeira do Neiva  ",House,  70 m2 ,  1 ,  2 
44, 475 €  /  Monthly  ," Braga -   Guimarães, Pencelo  ",Store,  98 m2 ,  10 ,  -- 
45, 800 €  /  Monthly  ," Braga -   Braga, Nogueira, Fraião e Lamaçães  ",Condo/Apartment,  113 m2 ,  2 ,  3 
46, 750 €  /  Monthly  ," Braga -   Vila Nova de Famalicão, Vila Nova de Famalicão e Calendário  ",Store,  112 m2 ,  2 ,  -- 
47, 300 €  /  Monthly  ," Braga -   Guimarães, Candoso São Tiago e Mascotelos  ",Store,  76 m2 ,  2 ,  -- 
48, 350 €  /  Monthly  ," Braga -   Esposende, Belinho e Mar  ",Store,  50 m2 ,  1 ,  -- 
49, 1 000 €  /  Monthly  ," Braga -   Guimarães, Azurém  ",Store,  163 m2 ,  0 ,  -- 
50, 390 €  /  Monthly  ," Braga -   Amares, Ferreiros, Prozelo e Besteiros  ",Others - Commercial,  168 m2 ,  2 ,  -- 
51, 250 €  /  Monthly  ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Others - Commercial,  934 m2 ,  1 ,  -- 
52, 200 €  /  Monthly  ," Braga -   Braga, São Vicente  ",Business Office,  32 m2 ,  0 ,  -- 
53, 300 €  /  Monthly  ," Braga -   Guimarães, Fermentões  ",Store,  60 m2 ,  1 ,  -- 
54, 200 €  /  Monthly  ," Braga -   Guimarães, Azurém  ",Store,  42 m2 ,  0 ,  -- 
55, 550 €  /  Monthly  ," Braga -   Guimarães, Costa  ",Store,  47 m2 ,  0 ,  -- 
56, 250 €  /  Monthly  ," Braga -   Braga, São Vicente  ",Business Office,  27 m2 ,  0 ,  -- 
57, 790 €  /  Monthly  ," Braga -   Braga, Ferreiros e Gondizalves  ",Condo/Apartment,  122 m2 ,  0 ,  3 
58, 400 €  /  Monthly  ," Braga -   Guimarães, São Jorge (Selho)  ",Store,  75 m2 ,  0 ,  -- 
59, 800 €  /  Monthly  ," Braga -   Guimarães, Gondar  ",Warehouse,  443 m2 ,  0 ,  -- 
60, 500 €  /  Monthly  ," Braga -   Celorico de Basto, Carvalho e Basto (Santa Tecla)  ",House,  150 m2 ,  2 ,  4 
61, 780 €  /  Monthly  ," Braga -   Braga, São Victor  ",Store,  45 m2 ,  0 ,  -- 
62, 1 000 €  /  Monthly  ," Braga -   Fafe, Regadas  ",Others - Commercial,  198 m2 ,  2 ,  0 
63, 400 €  /  Monthly  ," Braga -   Guimarães, Ponte  ",Store,  116 m2 ,  1 ,  -- 
64, 350 €  /  Monthly  ," Braga -   Guimarães, São Torcato  ",Store,  107 m2 ,  0 ,  -- 
65, 1 350 €  /  Monthly  ," Braga -   Guimarães, Urgezes  ",Warehouse,  415 m2 ,  3 ,  -- 
66, 1 000 €  /  Monthly  ," Braga -   Guimarães, Azurém  ",Condo/Apartment,  42 m2 ,  2 ,  1 
67, 1 000 €  /  Monthly  ," Braga -   Guimarães, Azurém  ",Condo/Apartment,  42 m2 ,  2 ,  1 
68, 2 500 €  /  Monthly  ," Braga -   Guimarães, Pencelo  ",Others - Commercial,  290 m2 ,  4 ,  -- 
69, 1 000 €  /  Monthly  ," Braga -   Fafe, São Martinho (Silvares)  ",Warehouse,  600 m2 ,  0 ,  0 
70, 1 200 €  /  Monthly  ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Store,  166 m2 ,  1 ,  -- 
71, 1 500 €  /  Monthly  ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Store,  136 m2 ,  0 ,  -- 
72, 1 100 €  /  Monthly  ," Braga -   Vila Nova de Famalicão, Pousada de Saramagos  ",Store,  115 m2 ,  2 ,  -- 
73, 150 €  /  Monthly  ," Braga -   Guimarães, Oliveira, São Paio e São Sebastião  ",Business Office,  20 m2 ,  1 ,  -- 
74, 1 535 €  /  Monthly  ," Braga -   Guimarães, Polvoreira  ",Warehouse,  96 m2 ,  0 ,  -- 
75, 600 €  /  Monthly  ," Braga -   Braga, São Victor  ",Store,  50 m2 ,  0 ,  -- 
76, 700 €  /  Monthly  ," Braga -   Barcelos, Airó  ",Store,  106 m2 ,  0 ,  -- 
77, 550 €  /  Monthly  ," Braga -   Amares, Ferreiros, Prozelo e Besteiros  ",Others - Commercial,  260 m2 ,  4 ,  0 
78, 1 200 €  /  Monthly  ," Braga -   Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  ",Store,  202 m2 ,  0 ,  -- 
79, 400 €  /  Monthly  ," Braga -   Barcelos, Arcozelo  ",Store,  70 m2 ,  0 ,  -- 
80, 500 €  /  Monthly  ," Braga -   Guimarães, Azurém  ",Store,  116 m2 ,  4 ,  -- 
81, 5 000 €  /  Monthly  ," Braga -   Guimarães, Mesão Frio  ",Warehouse,  1573 m2 ,  4 ,  -- 
82, 1 500 €  /  Monthly  ," Braga -   Guimarães, Costa  ",Store,  137 m2 ,  0 ,  -- 
83, 350 €  /  Monthly  ," Braga -   Celorico de Basto, Britelo, Gémeos e Ourilhe  ",Store,  119 m2 ,  1 ,  -- 
84, 350 €  /  Monthly  ," Braga -   Esposende, Fonte Boa e Rio Tinto  ",Store,  46 m2 ,  1 ,  -- 
85, 400 €  /  Monthly  ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Store,  96 m2 ,  0 ,  -- 
86, 1 500 €  /  Monthly  ," Braga -   Guimarães, Oliveira, São Paio e São Sebastião  ",House,  189 m2 ,  2 ,  5 
87, 500 €  /  Monthly  ," Braga -   Guimarães, Candoso São Tiago e Mascotelos  ",Store,  193 m2 ,  0 ,  -- 
88, 240 €  /  Monthly  ," Braga -   Amares, Ferreiros, Prozelo e Besteiros  ",Store,  110 m2 ,  0 ,  -- 
89, 1 500 €  /  Monthly  ," Braga -   Barcelos, Arcozelo  ",Store,  279 m2 ,  0 ,  -- 
90, 300 €  /  Monthly  ," Braga -   Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  ",Business Office,  45 m2 ,  0 ,  -- 
91, 250 €  /  Monthly  ," Braga -   Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  ",Business Office,  42 m2 ,  0 ,  -- 
92, 300 €  /  Monthly  ," Braga -   Barcelos, Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro)  ",Store,  44 m2 ,  0 ,  -- 
93, 350 €  /  Monthly  ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Store,  117 m2 ,  0 ,  -- 
94, 350 €  /  Monthly  ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Store,  117 m2 ,  0 ,  -- 
95, 350 €  /  Monthly  ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Store,  117 m2 ,  0 ,  -- 
96, 150 €  /  Monthly  ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Business Office,  69 m2 ,  0 ,  -- 
97, 150 €  /  Monthly  ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Business Office,  69 m2 ,  0 ,  -- 
98, 350 €  /  Monthly  ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Business Office,  52 m2 ,  0 ,  -- 
99, 1 200 €  /  Monthly  ," Braga -   Guimarães, Moreira de Cónegos  ",Industrial,  335 m2 ,  0 ,  -- 
100, 350 €  /  Monthly  ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Store,  63 m2 ,  0 ,  -- 
101, 1 845 €  /  Monthly  ," Braga -   Fafe, Arões (São Romão)  ",Warehouse,  420 m2 ,  0 ,  -- 
102, 1 500 €  /  Monthly  ," Braga -   Amares, Amares e Figueiredo  ",Others - Commercial,  327 m2 ,  2 ,  -- 
103, 550 €  /  Monthly  ," Braga -   Vieira do Minho, Vieira do Minho  ",Store,  85 m2 ,  1 ,  -- 
104, 450 €  /  Monthly  ," Braga -   Guimarães, São Torcato  ",Store,  77 m2 ,  1 ,  -- 
105, 500 €  /  Monthly  ," Braga -   Vila Nova de Famalicão, Ribeirão  ",Garage,  138 m2 ,  0 ,  -- 
106, 1 100 €  /  Monthly  ," Braga -   Celorico de Basto, Britelo, Gémeos e Ourilhe  ",Others - Commercial,  275 m2 ,  3 ,  -- 
107, 2 000 €  /  Monthly  ," Braga -   Guimarães, Polvoreira  ",Others - Commercial,  390 m2 ,  0 ,  -- 
108, 221 €  /  Monthly  ," Braga -   Guimarães, Polvoreira  ",Store,  23 m2 ,  0 ,  -- 
109, 400 €  /  Monthly  ," Braga -   Vila Verde, Vade  ",Others - Commercial,  190 m2 ,  0 ,  -- 
110, 413 €  /  Monthly  ," Braga -   Guimarães, Polvoreira  ",Store,  56 m2 ,  0 ,  -- 
111, 708 €  /  Monthly  ," Braga -   Guimarães, Polvoreira  ",Store,  96 m2 ,  0 ,  -- 
112, 310 €  /  Monthly  ," Braga -   Guimarães, Polvoreira  ",Store,  42 m2 ,  0 ,  -- 
113, 177 €  /  Monthly  ," Braga -   Guimarães, Polvoreira  ",Store,  19 m2 ,  0 ,  -- 
114, 646 €  /  Monthly  ," Braga -   Guimarães, Polvoreira  ",Store,  75 m2 ,  0 ,  -- 
115, 649 €  /  Monthly  ," Braga -   Guimarães, Polvoreira  ",Store,  75 m2 ,  0 ,  -- 
116, 810 €  /  Monthly  ," Braga -   Guimarães, Polvoreira  ",Store,  94 m2 ,  0 ,  -- 
117, 391 €  /  Monthly  ," Braga -   Guimarães, Polvoreira  ",Store,  53 m2 ,  0 ,  -- 
118, 551 €  /  Monthly  ," Braga -   Guimarães, Polvoreira  ",Store,  74 m2 ,  0 ,  -- 
119, 416 €  /  Monthly  ," Braga -   Guimarães, Polvoreira  ",Store,  56 m2 ,  0 ,  -- 
120, 418 €  /  Monthly  ," Braga -   Guimarães, Polvoreira  ",Store,  56 m2 ,  0 ,  -- 
121, 480 €  /  Monthly  ," Braga -   Guimarães, Polvoreira  ",Store,  65 m2 ,  0 ,  -- 
122, 231 €  /  Monthly  ," Braga -   Guimarães, Polvoreira  ",Store,  24 m2 ,  0 ,  -- 
123, 292 €  /  Monthly  ," Braga -   Guimarães, Polvoreira  ",Store,  34 m2 ,  0 ,  -- 
124, 1 000 €  /  Monthly  ," Braga -   Barcelos, Chorente, Góios, Courel, Pedra Furada e Gueral  ",Others - Commercial,  645 m2 ,  5 ,  -- 
125, 250 €  /  Monthly  ," Braga -   Celorico de Basto, Basto (São Clemente)  ",Store,  49 m2 ,  0 ,  -- 
126, 2 000 €  /  Monthly  ," Braga -   Guimarães, Oliveira, São Paio e São Sebastião  ",Store,  170 m2 ,  1 ,  -- 
127, 1 000 €  /  Monthly  ," Braga -   Braga, São Victor  ",Building,  70 m2 ,  0 ,  -- 
128, 300 €  /  Monthly  ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Business Office,  22 m2 ,  1 ,  -- 
129, 130 €  /  Monthly  ," Braga -   Celorico de Basto, Vale de Bouro  ",Land,  1077 m2 ,  0 ,  -- 
130, 100 €  /  Monthly  ," Braga -   Guimarães, Costa  ",Garage,  26 m2 ,  0 ,  -- 
131, 300 €  /  Monthly  ," Braga -   Guimarães, Oliveira, São Paio e São Sebastião  ",Studio,  35 m2 ,  1 ,  0 
132, 200 €  /  Monthly  ," Braga -   Celorico de Basto, Britelo, Gémeos e Ourilhe  ",Store,  49 m2 ,  0 ,  -- 
133, 3 000 €  /  Monthly  ," Braga -   Barcelos, Aborim  ",Warehouse,  1830 m2 ,  0 ,  -- 
134, 600 €  /  Monthly  ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Store,  81 m2 ,  0 ,  -- 
135, 350 €  /  Monthly  ," Braga -   Barcelos, Areias  ",Store,  55 m2 ,  0 ,  -- 
136, 700 €  /  Monthly  ," Braga -   Barcelos, Barcelinhos  ",Others - Habitacional,  240 m2 ,  0 ,  0 
137, 300 €  /  Monthly  ," Braga -   Braga, São Victor  ",Business Office,  53 m2 ,  0 ,  0 
138, 1 200 €  /  Monthly  ," Braga -   Braga, Sequeira  ",Business Office,  200 m2 ,  0 ,  -- 
139, 300 €  /  Monthly  ," Braga -   Braga, Ferreiros e Gondizalves  ",Store,  60 m2 ,  0 ,  0 
140, 300 €  /  Monthly  ," Braga -   Braga, Ferreiros e Gondizalves  ",Store,  71 m2 ,  0 ,  0 
141, 300 €  /  Monthly  ," Braga -   Braga, Ferreiros e Gondizalves  ",Store,  62 m2 ,  0 ,  0 
142, 350 €  /  Monthly  ," Braga -   Braga, Ferreiros e Gondizalves  ",Store,  90 m2 ,  0 ,  0 
143, 3 500 €  /  Monthly  ," Braga -   Guimarães, Airão Santa Maria, Airão São João e Vermil  ",House,  325 m2 ,  4 ,  4 
144, 1 250 €  /  Monthly  ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Store,  97 m2 ,  0 ,  0 
145, 150 €  /  Monthly  ," Braga -   Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  ",Land,  5500 m2 ,  0 ,  0 
146, 450 €  /  Monthly  ," Braga -   Braga, Gualtar  ",Store,  72 m2 ,  0 ,  0 
147, 400 €  /  Monthly  ," Braga -   Braga, Tadim  ",Store,  215 m2 ,  0 ,  0 
148, 2 400 €  /  Monthly  ," Braga -   Guimarães, Ponte  ",Industrial,  800 m2 ,  0 ,  -- 
149, 4 500 €  /  Monthly  ," Braga -   Guimarães, Ponte  ",Industrial,  1500 m2 ,  0 ,  -- 
150, 250 €  /  Monthly  ," Braga -   Terras de Bouro, Moimenta (Santo André)  ",Store,  125 m2 ,  -- ,  0 
151, 350 €  /  Monthly  ," Braga -   Braga, Ferreiros e Gondizalves  ",Store,  124 m2 ,  0 ,  0 
152, 450 €  /  Monthly  ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Business Office,  20 m2 ,  0 ,  0 
153, 250 €  /  Monthly  ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Business Office,  51 m2 ,  0 ,  0 
154, 1 100 €  /  Monthly  ," Braga -   Vila Nova de Famalicão, Arnoso (Santa Maria e Santa Eulália) e Sezures  ",Store,  600 m2 ,  0 ,  0 
155, 1 200 €  /  Monthly  ," Braga -   Braga, Nogueiró e Tenões  ",Industrial,  120 m2 ,  -- ,  0 
156, 650 €  /  Monthly  ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Store,  175 m2 ,  -- ,  0 
157, 1 000 €  /  Monthly  ," Braga -   Vila Verde, Geme  ",Land,  3000 m2 ,  0 ,  0 
